,invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin
1879,1880,WALM090,Brownwood,Fashion accessories,32.0,2.0,14/07/22,6:32:00,Ewallet,6.0,0.33
1880,1881,WALM002,Dallas,Home and lifestyle,27.0,3.0,06/11/23,14:37:00,Ewallet,6.0,0.36
1881,1882,WALM027,Abilene,Fashion accessories,26.0,2.0,07/05/21,14:02:00,Ewallet,5.0,0.48
1882,1883,WALM028,Odessa,Home and lifestyle,54.0,2.0,18/03/22,21:01:00,Ewallet,9.0,0.48
1883,1884,WALM043,Baytown,Fashion accessories,84.0,2.0,07/02/20,18:13:00,Ewallet,5.0,0.48
1884,1885,WALM022,Mesquite,Home and lifestyle,31.0,3.0,01/09/20,17:22:00,Ewallet,5.0,0.48
1885,1886,WALM096,Eagle Pass,Fashion accessories,31.0,3.0,17/09/22,11:16:00,Ewallet,8.0,0.18
1886,1887,WALM040,Edinburg,Home and lifestyle,80.0,3.0,16/09/21,11:19:00,Ewallet,5.0,0.48
1887,1888,WALM097,Alice,Fashion accessories,33.0,2.0,18/09/20,22:10:00,Ewallet,9.0,0.18
1888,1889,WALM040,Edinburg,Home and lifestyle,21.0,2.0,17/08/23,15:38:00,Ewallet,8.0,0.48
1889,1890,WALM018,Frisco,Fashion accessories,45.0,3.0,28/03/22,9:25:00,Ewallet,4.0,0.48
1890,1891,WALM097,Alice,Home and lifestyle,60.0,1.0,20/04/21,20:19:00,Ewallet,6.0,0.18
1891,1892,WALM022,Mesquite,Fashion accessories,24.0,1.0,28/12/22,7:05:00,Ewallet,6.0,0.48
1923,1924,WALM077,Coppell,Fashion accessories,72.0,3.0,29/08/23,16:13:00,Ewallet,8.0,0.33
1924,1925,WALM037,League City,Home and lifestyle,71.0,2.0,14/03/21,8:00:00,Ewallet,9.0,0.48
1925,1926,WALM081,Friendswood,Fashion accessories,69.0,3.0,27/03/20,14:56:00,Ewallet,8.0,0.33
1926,1927,WALM028,Odessa,Home and lifestyle,49.0,3.0,13/10/22,6:07:00,Ewallet,4.0,0.48
1927,1928,WALM033,Pearland,Fashion accessories,25.0,1.0,26/10/21,6:49:00,Ewallet,9.0,0.48
1928,1929,WALM039,Longview,Home and lifestyle,41.0,1.0,03/03/21,9:07:00,Ewallet,4.0,0.48
1929,1930,WALM033,Pearland,Fashion accessories,68.0,3.0,19/09/22,9:19:00,Ewallet,5.0,0.48
1930,1931,WALM088,Cleburne,Home and lifestyle,39.0,1.0,15/02/23,21:04:00,Ewallet,6.0,0.33
1931,1932,WALM020,Killeen,Fashion accessories,63.0,3.0,29/11/22,16:09:00,Ewallet,6.0,0.48
1932,1933,WALM085,Kerrville,Home and lifestyle,75.0,1.0,28/05/23,20:11:00,Ewallet,6.0,0.33
1933,1934,WALM005,Fort Worth,Fashion accessories,57.0,3.0,09/08/23,12:03:00,Ewallet,8.0,0.48
1934,1935,WALM004,Austin,Home and lifestyle,62.0,2.0,26/10/23,7:52:00,Ewallet,5.0,0.48
1935,1936,WALM072,Lancaster,Fashion accessories,19.0,2.0,12/01/23,10:38:00,Ewallet,6.0,0.33
1936,1937,WALM020,Killeen,Home and lifestyle,63.0,3.0,30/07/21,18:46:00,Ewallet,8.0,0.48
1937,1938,WALM063,Georgetown,Fashion accessories,36.0,3.0,25/02/23,6:51:00,Ewallet,5.0,0.33
1938,1939,WALM024,Carrollton,Home and lifestyle,55.0,3.0,18/09/22,7:30:00,Ewallet,7.0,0.48
1939,1940,WALM009,Plano,Fashion accessories,48.0,3.0,20/08/22,16:04:00,Ewallet,8.0,0.48
1940,1941,WALM078,Del Rio,Home and lifestyle,74.0,3.0,18/03/21,17:32:00,Ewallet,5.0,0.33
1941,1942,WALM005,Fort Worth,Fashion accessories,45.0,1.0,20/07/20,19:40:00,Ewallet,6.0,0.48
1942,1943,WALM030,Richardson,Home and lifestyle,72.0,1.0,25/01/23,21:14:00,Ewallet,7.0,0.48
1943,1944,WALM012,Garland,Fashion accessories,65.0,3.0,09/07/20,21:01:00,Ewallet,6.0,0.48
1944,1945,WALM057,Euless,Home and lifestyle,34.0,1.0,30/07/21,8:25:00,Ewallet,6.0,0.33
1945,1946,WALM036,Allen,Fashion accessories,40.0,2.0,04/12/21,23:00:00,Ewallet,8.0,0.48
1946,1947,WALM033,Pearland,Home and lifestyle,24.0,1.0,07/04/22,7:10:00,Ewallet,7.0,0.48
1947,1948,WALM062,Galveston,Fashion accessories,68.0,2.0,20/09/20,9:54:00,Ewallet,8.0,0.33
1948,1949,WALM013,Irving,Home and lifestyle,22.0,1.0,28/12/23,7:30:00,Ewallet,6.0,0.48
1949,1950,WALM012,Garland,Fashion accessories,40.0,2.0,12/10/22,19:03:00,Ewallet,4.0,0.48
1950,1951,WALM006,El Paso,Home and lifestyle,44.0,3.0,24/03/21,17:40:00,Ewallet,4.0,0.48
1951,1952,WALM001,Houston,Fashion accessories,38.0,3.0,06/05/20,13:23:00,Ewallet,4.0,0.36
1952,1953,WALM083,Farmers Branch,Home and lifestyle,78.0,1.0,30/07/20,13:18:00,Ewallet,7.0,0.33
1953,1954,WALM015,Grand Prairie,Fashion accessories,75.0,2.0,23/05/23,7:06:00,Ewallet,7.0,0.48
1954,1955,WALM010,Laredo,Home and lifestyle,55.0,1.0,24/09/21,19:01:00,Ewallet,6.0,0.48
1955,1956,WALM069,Rockwall,Fashion accessories,42.0,2.0,02/01/20,15:05:00,Ewallet,6.0,0.33
1956,1957,WALM063,Georgetown,Home and lifestyle,22.0,3.0,20/07/22,10:36:00,Ewallet,9.0,0.33
1957,1958,WALM045,Missouri City,Fashion accessories,35.0,3.0,20/04/23,11:57:00,Credit card,4.0,0.48
1958,1959,WALM002,Dallas,Home and lifestyle,58.0,2.0,17/08/23,16:12:00,Ewallet,9.0,0.36
1959,1960,WALM053,Conroe,Fashion accessories,66.0,3.0,29/08/21,12:29:00,Ewallet,6.0,0.57
1960,1961,WALM017,McKinney,Home and lifestyle,66.0,3.0,05/11/23,20:46:00,Ewallet,6.0,0.48
1961,1962,WALM008,Corpus Christi,Fashion accessories,43.0,1.0,11/12/23,10:50:00,Ewallet,8.0,0.48
1962,1963,WALM026,Denton,Home and lifestyle,53.0,2.0,14/08/23,6:47:00,Ewallet,9.0,0.48
1963,1964,WALM080,Nacogdoches,Fashion accessories,47.0,3.0,18/09/21,22:33:00,Ewallet,5.0,0.33
1964,1965,WALM012,Garland,Home and lifestyle,78.0,1.0,18/12/22,6:45:00,Ewallet,7.0,0.48
1965,1966,WALM043,Baytown,Fashion accessories,34.0,2.0,23/05/20,12:21:00,Ewallet,6.0,0.48
1966,1967,WALM002,Dallas,Home and lifestyle,45.0,3.0,05/08/21,20:25:00,Ewallet,9.0,0.36
1967,1968,WALM063,Georgetown,Fashion accessories,41.0,1.0,25/10/22,6:26:00,Ewallet,4.0,0.33
1968,1969,WALM042,Bryan,Home and lifestyle,58.0,1.0,23/02/23,12:28:00,Ewallet,6.0,0.48
1969,1970,WALM052,Mansfield,Fashion accessories,75.0,3.0,25/07/23,9:12:00,Ewallet,5.0,0.57
1970,1971,WALM096,Eagle Pass,Home and lifestyle,66.0,1.0,06/10/20,19:30:00,Ewallet,7.0,0.33
1971,1972,WALM069,Rockwall,Fashion accessories,62.0,3.0,15/06/21,19:15:00,Ewallet,4.0,0.33
1972,1973,WALM066,Grapevine,Home and lifestyle,80.0,1.0,24/10/20,7:27:00,Ewallet,6.0,0.33
1973,1974,WALM043,Baytown,Fashion accessories,58.0,1.0,26/05/20,9:50:00,Ewallet,7.0,0.48
1974,1975,WALM027,Abilene,Home and lifestyle,52.0,3.0,01/12/23,21:41:00,Ewallet,6.0,0.48
1975,1976,WALM080,Nacogdoches,Fashion accessories,44.0,2.0,30/11/22,18:29:00,Ewallet,8.0,0.33
1976,1977,WALM078,Del Rio,Home and lifestyle,70.0,1.0,25/12/20,14:54:00,Ewallet,4.0,0.33
1977,1978,WALM018,Frisco,Fashion accessories,31.0,2.0,30/04/23,22:17:00,Ewallet,7.0,0.48
1978,1979,WALM060,DeSoto,Home and lifestyle,46.0,2.0,08/02/20,12:25:00,Ewallet,5.0,0.33
1979,1980,WALM077,Coppell,Fashion accessories,15.0,3.0,15/09/20,9:50:00,Ewallet,6.0,0.33
1980,1981,WALM005,Fort Worth,Home and lifestyle,50.0,1.0,04/03/20,17:18:00,Ewallet,7.0,0.48
1981,1982,WALM026,Denton,Fashion accessories,52.0,3.0,02/05/23,19:45:00,Ewallet,8.0,0.48
1982,1983,WALM016,Brownsville,Home and lifestyle,26.0,2.0,13/10/20,16:43:00,Ewallet,4.0,0.48
1983,1984,WALM067,Haltom City,Fashion accessories,80.0,1.0,01/12/21,10:09:00,Ewallet,8.0,0.33
1984,1985,WALM049,North Richland Hills,Home and lifestyle,58.0,1.0,10/05/23,14:47:00,Ewallet,4.0,0.48
1985,1986,WALM088,Cleburne,Fashion accessories,83.0,3.0,18/05/23,8:38:00,Ewallet,6.0,0.33
1986,1987,WALM098,Mineral Wells,Home and lifestyle,52.0,1.0,29/10/23,20:15:00,Ewallet,8.0,0.18
1987,1988,WALM016,Brownsville,Fashion accessories,64.0,1.0,25/08/20,13:05:00,Ewallet,7.0,0.48
1988,1989,WALM088,Cleburne,Home and lifestyle,55.0,1.0,26/05/23,14:54:00,Ewallet,8.0,0.33
1989,1990,WALM033,Pearland,Fashion accessories,29.0,2.0,28/02/21,9:22:00,Ewallet,9.0,0.48
1990,1991,WALM036,Allen,Home and lifestyle,66.0,3.0,30/06/23,19:17:00,Ewallet,8.0,0.48
1991,1992,WALM067,Haltom City,Fashion accessories,20.0,2.0,03/08/20,20:38:00,Ewallet,7.0,0.33
1992,1993,WALM015,Grand Prairie,Home and lifestyle,41.0,3.0,03/04/20,14:03:00,Ewallet,7.0,0.48
1993,1994,WALM044,Pharr,Fashion accessories,19.0,1.0,10/01/22,6:19:00,Ewallet,6.0,0.48
1994,1995,WALM004,Austin,Home and lifestyle,52.0,2.0,20/06/22,7:34:00,Ewallet,9.0,0.48
1995,1996,WALM037,League City,Fashion accessories,38.0,3.0,24/01/20,7:33:00,Ewallet,5.0,0.48
1996,1997,WALM070,Hurst,Home and lifestyle,65.0,3.0,17/04/21,8:09:00,Ewallet,8.0,0.33
1997,1998,WALM016,Brownsville,Fashion accessories,36.0,1.0,14/08/20,16:02:00,Ewallet,7.0,0.48
1998,1999,WALM002,Dallas,Home and lifestyle,82.0,3.0,17/12/23,9:24:00,Ewallet,4.0,0.36
1999,2000,WALM004,Austin,Fashion accessories,75.0,1.0,07/08/21,12:03:00,Ewallet,9.0,0.48
2000,2001,WALM011,Lubbock,Home and lifestyle,41.0,1.0,16/03/20,16:06:00,Ewallet,7.0,0.48
2001,2002,WALM095,Big Spring,Fashion accessories,31.0,2.0,23/12/22,6:47:00,Ewallet,8.0,0.33
2002,2003,WALM066,Grapevine,Home and lifestyle,62.0,3.0,24/07/23,22:29:00,Ewallet,6.0,0.33
2003,2004,WALM005,Fort Worth,Fashion accessories,26.0,2.0,02/11/20,14:51:00,Ewallet,5.0,0.48
2004,2005,WALM053,Conroe,Home and lifestyle,39.0,1.0,24/10/22,18:21:00,Ewallet,7.0,0.57
2005,2006,WALM094,Alamo,Fashion accessories,44.0,3.0,03/03/20,8:50:00,Ewallet,8.0,0.33
2006,2007,WALM034,College Station,Home and lifestyle,61.0,1.0,08/07/22,10:27:00,Ewallet,9.0,0.48
2007,2008,WALM093,Angleton,Fashion accessories,37.0,1.0,20/02/20,7:35:00,Ewallet,7.0,0.33
2008,2009,WALM008,Corpus Christi,Home and lifestyle,65.0,2.0,24/01/23,21:45:00,Ewallet,7.0,0.48
2009,2010,WALM011,Lubbock,Fashion accessories,17.0,2.0,21/10/22,15:23:00,Ewallet,8.0,0.48
2010,2011,WALM053,Conroe,Home and lifestyle,71.0,2.0,03/01/22,21:53:00,Ewallet,6.0,0.57
2011,2012,WALM088,Cleburne,Fashion accessories,84.0,2.0,04/10/23,21:21:00,Ewallet,6.0,0.33
2012,2013,WALM024,Carrollton,Home and lifestyle,80.0,3.0,16/09/21,19:10:00,Ewallet,7.0,0.48
2013,2014,WALM041,Mission,Fashion accessories,58.0,1.0,01/02/22,6:47:00,Ewallet,9.0,0.48
2014,2015,WALM006,El Paso,Home and lifestyle,30.0,2.0,02/04/20,17:20:00,Ewallet,7.0,0.48
2015,2016,WALM036,Allen,Fashion accessories,58.0,3.0,03/12/23,18:24:00,Ewallet,4.0,0.48
2016,2017,WALM030,Richardson,Home and lifestyle,19.0,3.0,01/03/21,17:52:00,Ewallet,7.0,0.48
2017,2018,WALM090,Brownwood,Fashion accessories,66.0,2.0,08/09/21,20:18:00,Ewallet,9.0,0.33
2018,2019,WALM031,Lewisville,Home and lifestyle,41.0,1.0,06/07/21,11:42:00,Ewallet,7.0,0.48
2019,2020,WALM018,Frisco,Fashion accessories,18.0,2.0,24/01/21,22:01:00,Ewallet,4.0,0.48
2020,2021,WALM043,Baytown,Home and lifestyle,46.0,3.0,20/01/21,22:16:00,Ewallet,7.0,0.48
2021,2022,WALM079,La Porte,Fashion accessories,64.0,1.0,27/11/23,16:43:00,Ewallet,9.0,0.33
2022,2023,WALM064,Bedford,Home and lifestyle,34.0,2.0,05/08/20,7:46:00,Ewallet,9.0,0.33
2023,2024,WALM040,Edinburg,Fashion accessories,77.0,3.0,16/05/23,20:30:00,Ewallet,9.0,0.48
2024,2025,WALM011,Lubbock,Home and lifestyle,17.0,2.0,22/05/20,9:08:00,Ewallet,8.0,0.48
2025,2026,WALM098,Mineral Wells,Fashion accessories,49.0,2.0,17/04/21,16:51:00,Ewallet,6.0,0.18
2026,2027,WALM097,Alice,Home and lifestyle,85.0,2.0,24/04/21,16:30:00,Ewallet,4.0,0.18
2027,2028,WALM071,Lufkin,Fashion accessories,36.0,3.0,09/07/23,11:20:00,Ewallet,6.0,0.33
2028,2029,WALM063,Georgetown,Home and lifestyle,84.0,2.0,10/08/23,15:26:00,Ewallet,5.0,0.33
2029,2030,WALM014,Amarillo,Fashion accessories,51.0,1.0,27/04/21,10:44:00,Ewallet,7.0,0.48
2030,2031,WALM040,Edinburg,Home and lifestyle,52.0,2.0,02/06/23,6:54:00,Ewallet,9.0,0.48
2031,2032,WALM078,Del Rio,Fashion accessories,48.0,2.0,15/04/22,13:34:00,Ewallet,9.0,0.33
2032,2033,WALM100,Canyon,Home and lifestyle,50.0,2.0,10/12/21,20:36:00,Ewallet,6.0,0.18
2033,2034,WALM090,Brownwood,Fashion accessories,51.0,1.0,05/01/22,21:08:00,Ewallet,4.0,0.33
2034,2035,WALM007,Arlington,Home and lifestyle,15.0,1.0,01/11/20,6:09:00,Ewallet,7.0,0.48
2035,2036,WALM077,Coppell,Fashion accessories,52.0,3.0,18/02/23,21:18:00,Ewallet,7.0,0.33
2036,2037,WALM078,Del Rio,Home and lifestyle,49.0,3.0,30/06/22,9:31:00,Ewallet,6.0,0.33
2037,2038,WALM021,McAllen,Fashion accessories,72.0,2.0,24/10/23,15:20:00,Ewallet,4.0,0.48
2038,2039,WALM020,Killeen,Home and lifestyle,82.0,2.0,31/08/21,16:56:00,Ewallet,7.0,0.48
2039,2040,WALM063,Georgetown,Fashion accessories,74.0,2.0,22/09/23,6:30:00,Ewallet,4.0,0.33
2040,2041,WALM047,Flower Mound,Home and lifestyle,25.0,2.0,22/05/21,13:59:00,Ewallet,6.0,0.48
2041,2042,WALM036,Allen,Fashion accessories,77.0,2.0,13/07/20,13:04:00,Ewallet,5.0,0.48
2042,2043,WALM080,Nacogdoches,Home and lifestyle,73.0,3.0,01/05/20,15:12:00,Ewallet,7.0,0.33
2043,2044,WALM004,Austin,Fashion accessories,85.0,1.0,11/07/21,13:08:00,Ewallet,6.0,0.48
2044,2045,WALM014,Amarillo,Home and lifestyle,79.0,3.0,24/12/23,7:34:00,Ewallet,9.0,0.48
2045,2046,WALM072,Lancaster,Fashion accessories,66.0,3.0,24/10/23,21:59:00,Ewallet,7.0,0.33
2046,2047,WALM011,Lubbock,Home and lifestyle,18.0,1.0,26/06/22,17:34:00,Ewallet,9.0,0.48
2047,2048,WALM018,Frisco,Fashion accessories,40.0,2.0,28/07/21,19:08:00,Ewallet,4.0,0.48
2048,2049,WALM097,Alice,Home and lifestyle,74.0,3.0,21/10/20,18:44:00,Ewallet,9.0,0.18
2049,2050,WALM085,Kerrville,Fashion accessories,58.0,1.0,22/01/21,13:58:00,Ewallet,7.0,0.33
2050,2051,WALM093,Angleton,Home and lifestyle,53.0,2.0,23/07/22,14:33:00,Ewallet,5.0,0.33
2051,2052,WALM057,Euless,Fashion accessories,15.0,3.0,03/09/23,9:28:00,Ewallet,7.0,0.33
2052,2053,WALM090,Brownwood,Home and lifestyle,42.0,3.0,04/08/22,16:10:00,Ewallet,7.0,0.33
2053,2054,WALM064,Bedford,Fashion accessories,46.0,1.0,04/03/22,7:29:00,Ewallet,8.0,0.33
2054,2055,WALM033,Pearland,Home and lifestyle,22.0,3.0,14/06/22,6:34:00,Ewallet,8.0,0.48
2055,2056,WALM011,Lubbock,Fashion accessories,38.0,2.0,25/10/22,12:17:00,Ewallet,7.0,0.48
2056,2057,WALM026,Denton,Home and lifestyle,59.0,2.0,19/06/22,7:00:00,Ewallet,4.0,0.48
2057,2058,WALM079,La Porte,Fashion accessories,83.0,3.0,01/12/21,13:02:00,Ewallet,9.0,0.33
2058,2059,WALM009,Plano,Home and lifestyle,19.0,3.0,27/11/21,13:50:00,Ewallet,8.0,0.48
2059,2060,WALM081,Friendswood,Fashion accessories,77.0,3.0,24/07/20,21:13:00,Ewallet,5.0,0.33
2060,2061,WALM040,Edinburg,Home and lifestyle,49.0,1.0,22/10/22,7:44:00,Ewallet,6.0,0.48
2061,2062,WALM012,Garland,Fashion accessories,47.0,2.0,25/02/21,14:36:00,Ewallet,8.0,0.48
2062,2063,WALM068,Burleson,Home and lifestyle,58.0,3.0,04/04/23,12:52:00,Ewallet,8.0,0.33
2063,2064,WALM013,Irving,Fashion accessories,28.0,1.0,17/08/21,15:52:00,Ewallet,7.0,0.48
2064,2065,WALM014,Amarillo,Home and lifestyle,28.0,3.0,15/04/20,11:26:00,Ewallet,9.0,0.48
2065,2066,WALM049,North Richland Hills,Fashion accessories,43.0,2.0,26/10/23,21:35:00,Ewallet,5.0,0.48
2066,2067,WALM057,Euless,Home and lifestyle,70.0,1.0,02/10/21,22:58:00,Ewallet,7.0,0.33
2067,2068,WALM041,Mission,Fashion accessories,48.0,3.0,06/02/22,14:29:00,Ewallet,8.0,0.48
2068,2069,WALM037,League City,Home and lifestyle,84.0,2.0,19/09/21,12:53:00,Ewallet,7.0,0.48
2069,2070,WALM077,Coppell,Fashion accessories,80.0,3.0,25/11/21,6:59:00,Ewallet,6.0,0.33
2070,2071,WALM040,Edinburg,Home and lifestyle,78.0,2.0,14/01/23,13:25:00,Ewallet,5.0,0.48
2071,2072,WALM034,College Station,Fashion accessories,25.0,2.0,15/07/23,19:52:00,Ewallet,8.0,0.48
2072,2073,WALM072,Lancaster,Home and lifestyle,30.0,3.0,18/01/21,16:37:00,Ewallet,8.0,0.33
2073,2074,WALM062,Galveston,Fashion accessories,62.0,2.0,19/09/20,15:02:00,Ewallet,8.0,0.33
2074,2075,WALM010,Laredo,Home and lifestyle,81.0,2.0,15/06/22,17:54:00,Ewallet,6.0,0.48
2075,2076,WALM083,Farmers Branch,Fashion accessories,42.0,2.0,15/11/22,15:58:00,Ewallet,9.0,0.33
2076,2077,WALM002,Dallas,Home and lifestyle,54.0,1.0,06/04/22,17:28:00,Ewallet,8.0,0.36
2077,2078,WALM058,Port Arthur,Fashion accessories,44.0,1.0,18/09/23,22:50:00,Ewallet,8.0,0.33
2078,2079,WALM023,Midland,Home and lifestyle,29.0,1.0,30/01/23,12:18:00,Ewallet,9.0,0.48
2079,2080,WALM041,Mission,Fashion accessories,82.0,2.0,17/06/22,18:29:00,Ewallet,4.0,0.48
2080,2081,WALM090,Brownwood,Home and lifestyle,33.0,2.0,07/12/21,19:29:00,Ewallet,6.0,0.33
2081,2082,WALM076,Huntsville,Fashion accessories,15.0,3.0,06/04/20,17:28:00,Ewallet,5.0,0.33
2082,2083,WALM040,Edinburg,Home and lifestyle,70.0,3.0,24/10/23,18:50:00,Ewallet,6.0,0.48
2083,2084,WALM042,Bryan,Fashion accessories,18.0,3.0,29/12/20,22:18:00,Ewallet,6.0,0.48
2084,2085,WALM059,Pflugerville,Home and lifestyle,33.0,1.0,23/08/21,14:06:00,Ewallet,5.0,0.33
2085,2086,WALM030,Richardson,Fashion accessories,25.0,2.0,03/06/20,15:47:00,Ewallet,6.0,0.48
2086,2087,WALM071,Lufkin,Home and lifestyle,78.0,1.0,23/06/23,14:29:00,Ewallet,7.0,0.33
2087,2088,WALM069,Rockwall,Fashion accessories,69.0,2.0,27/12/21,17:38:00,Ewallet,6.0,0.33
2088,2089,WALM028,Odessa,Home and lifestyle,64.0,1.0,26/12/22,11:59:00,Ewallet,7.0,0.48
2089,2090,WALM015,Grand Prairie,Fashion accessories,34.0,3.0,29/12/23,15:25:00,Ewallet,6.0,0.48
2090,2091,WALM022,Mesquite,Home and lifestyle,49.0,2.0,31/10/21,18:06:00,Ewallet,9.0,0.48
2091,2092,WALM021,McAllen,Fashion accessories,26.0,3.0,20/07/21,22:55:00,Ewallet,9.0,0.48
2092,2093,WALM007,Arlington,Home and lifestyle,65.0,3.0,10/05/20,22:40:00,Ewallet,5.0,0.48
2093,2094,WALM040,Edinburg,Fashion accessories,85.0,3.0,16/03/23,10:01:00,Ewallet,8.0,0.48
2094,2095,WALM049,North Richland Hills,Home and lifestyle,63.0,2.0,26/08/23,6:34:00,Ewallet,9.0,0.48
2095,2096,WALM092,Lake Jackson,Fashion accessories,81.0,3.0,06/06/23,15:53:00,Ewallet,9.0,0.33
2096,2097,WALM039,Longview,Home and lifestyle,81.0,1.0,12/08/20,20:12:00,Ewallet,6.0,0.48
2097,2098,WALM067,Haltom City,Fashion accessories,46.0,3.0,27/07/22,7:41:00,Ewallet,7.0,0.33
2098,2099,WALM013,Irving,Home and lifestyle,27.0,1.0,01/10/22,11:09:00,Ewallet,4.0,0.48
2099,2100,WALM043,Baytown,Fashion accessories,51.0,3.0,02/04/23,12:53:00,Ewallet,9.0,0.48
2100,2101,WALM048,Harlingen,Home and lifestyle,75.0,1.0,28/06/22,20:06:00,Ewallet,9.0,0.48
2101,2102,WALM022,Mesquite,Fashion accessories,77.0,3.0,12/10/21,8:22:00,Ewallet,7.0,0.48
2102,2103,WALM061,Cedar Park,Home and lifestyle,51.0,2.0,21/08/20,11:10:00,Ewallet,5.0,0.33
2103,2104,WALM022,Mesquite,Fashion accessories,60.0,2.0,09/11/21,17:47:00,Ewallet,8.0,0.48
2104,2105,WALM078,Del Rio,Home and lifestyle,80.0,2.0,06/06/20,19:49:00,Ewallet,4.0,0.33
2105,2106,WALM018,Frisco,Fashion accessories,79.0,1.0,02/07/22,15:28:00,Ewallet,9.0,0.48
2106,2107,WALM063,Georgetown,Home and lifestyle,42.0,1.0,10/02/23,12:06:00,Ewallet,7.0,0.33
2107,2108,WALM081,Friendswood,Fashion accessories,42.0,2.0,26/11/23,6:38:00,Ewallet,8.0,0.33
2108,2109,WALM080,Nacogdoches,Home and lifestyle,39.0,1.0,11/08/20,14:33:00,Ewallet,7.0,0.33
2109,2110,WALM098,Mineral Wells,Fashion accessories,50.0,3.0,08/03/20,19:46:00,Ewallet,9.0,0.18
2110,2111,WALM037,League City,Home and lifestyle,16.0,3.0,08/09/21,21:53:00,Ewallet,4.0,0.48
2111,2112,WALM090,Brownwood,Fashion accessories,27.0,1.0,06/12/23,18:24:00,Ewallet,8.0,0.33
2112,2113,WALM077,Coppell,Home and lifestyle,74.0,1.0,27/08/20,7:00:00,Ewallet,8.0,0.33
2113,2114,WALM068,Burleson,Fashion accessories,67.0,2.0,04/07/21,16:59:00,Ewallet,6.0,0.33
2114,2115,WALM039,Longview,Home and lifestyle,82.0,2.0,20/07/22,14:26:00,Ewallet,8.0,0.48
2115,2116,WALM098,Mineral Wells,Fashion accessories,32.0,3.0,02/05/22,13:53:00,Ewallet,8.0,0.18
2116,2117,WALM020,Killeen,Home and lifestyle,44.0,1.0,14/05/21,21:17:00,Ewallet,8.0,0.48
2117,2118,WALM090,Brownwood,Fashion accessories,25.0,3.0,15/11/20,16:35:00,Ewallet,4.0,0.33
2118,2119,WALM030,Richardson,Home and lifestyle,25.0,2.0,29/11/21,11:43:00,Ewallet,4.0,0.48
2119,2120,WALM071,Lufkin,Fashion accessories,80.0,1.0,02/08/21,17:36:00,Ewallet,4.0,0.33
2120,2121,WALM002,Dallas,Home and lifestyle,74.0,2.0,12/10/23,7:14:00,Ewallet,8.0,0.36
2121,2122,WALM016,Brownsville,Fashion accessories,48.0,1.0,23/07/22,17:24:00,Ewallet,5.0,0.48
2122,2123,WALM062,Galveston,Home and lifestyle,71.0,3.0,21/07/23,22:55:00,Ewallet,4.0,0.33
2123,2124,WALM005,Fort Worth,Fashion accessories,15.0,1.0,16/06/22,17:22:00,Ewallet,7.0,0.48
2124,2125,WALM027,Abilene,Home and lifestyle,35.0,1.0,09/01/20,18:46:00,Ewallet,6.0,0.48
2125,2126,WALM085,Kerrville,Fashion accessories,51.0,2.0,12/03/22,19:18:00,Ewallet,9.0,0.33
2126,2127,WALM012,Garland,Home and lifestyle,84.0,3.0,13/05/20,18:50:00,Ewallet,8.0,0.48
2127,2128,WALM093,Angleton,Fashion accessories,43.0,1.0,31/12/21,16:10:00,Ewallet,6.0,0.33
2128,2129,WALM010,Laredo,Home and lifestyle,72.0,3.0,11/02/21,17:35:00,Ewallet,5.0,0.48
2129,2130,WALM091,Little Elm,Fashion accessories,53.0,1.0,27/06/21,17:11:00,Ewallet,4.0,0.33
2130,2131,WALM023,Midland,Home and lifestyle,69.0,2.0,28/02/20,10:04:00,Ewallet,9.0,0.48
2131,2132,WALM024,Carrollton,Fashion accessories,15.0,1.0,13/09/21,7:45:00,Ewallet,4.0,0.48
2132,2133,WALM024,Carrollton,Home and lifestyle,65.0,2.0,22/06/22,21:04:00,Ewallet,8.0,0.48
2133,2134,WALM040,Edinburg,Fashion accessories,25.0,2.0,01/07/23,6:03:00,Ewallet,6.0,0.48
2134,2135,WALM081,Friendswood,Home and lifestyle,15.0,2.0,09/08/22,13:14:00,Ewallet,4.0,0.33
2135,2136,WALM027,Abilene,Fashion accessories,22.0,1.0,21/04/22,21:18:00,Ewallet,4.0,0.48
2136,2137,WALM023,Midland,Home and lifestyle,20.0,1.0,26/12/20,8:40:00,Ewallet,5.0,0.48
2137,2138,WALM006,El Paso,Fashion accessories,54.0,3.0,28/02/23,19:29:00,Ewallet,5.0,0.48
2138,2139,WALM098,Mineral Wells,Home and lifestyle,48.0,1.0,20/10/22,19:32:00,Ewallet,5.0,0.18
2139,2140,WALM013,Irving,Fashion accessories,51.0,2.0,27/02/23,20:14:00,Ewallet,5.0,0.48
2140,2141,WALM095,Big Spring,Home and lifestyle,50.0,3.0,28/02/22,22:40:00,Ewallet,7.0,0.33
2141,2142,WALM053,Conroe,Fashion accessories,48.0,2.0,22/03/20,22:56:00,Ewallet,8.0,0.57
2142,2143,WALM094,Alamo,Home and lifestyle,69.0,2.0,21/01/20,7:09:00,Ewallet,9.0,0.33
2143,2144,WALM044,Pharr,Fashion accessories,69.0,3.0,10/10/20,9:41:00,Ewallet,7.0,0.48
2144,2145,WALM080,Nacogdoches,Home and lifestyle,23.0,1.0,15/01/20,7:45:00,Ewallet,4.0,0.33
2145,2146,WALM088,Cleburne,Fashion accessories,46.0,3.0,24/06/20,10:41:00,Ewallet,9.0,0.33
